"data","ITUB4","BBDC4","BBAS3","SANB11","BPAC11","BRSR6","ABCB4","BPAN4"
2020-10-09,-2.25487003315188,-2.29685930366083,-2.25029674934573,-2.16864207939693,-2.16337175153912,-2.34468760267368,-2.29802623840882,-2.02339969943809
2020-10-13,-2.25941276636301,-2.3004807361862,-2.25254559469871,-2.15430174804483,-2.16810299980794,-2.36265222693341,-2.30171746984888,-2.02856746314855
2020-10-14,-2.29017270716678,-2.32577145382517,-2.26201337502388,-2.15091148455896,-2.1612677811328,-2.36929117382202,-2.29347346368257,-2.03790140979805
2020-10-15,-2.28881591623025,-2.30733652662785,-2.23515788002944,-2.13217789645296,-2.16186106670459,-2.3830768162363,-2.28090476960026,-2.0293706741181
2020-10-16,-2.30633309535853,-2.31898751707753,-2.23956936514267,-2.12829196362293,-2.16842386206691,-2.38026374754644,-2.29355093151087,-2.0265794120155
2020-10-19,-2.26899003336917,-2.29477288832004,-2.22706238801663,-2.11180734008959,-2.11204414943025,-2.37712143634002,-2.25415015633331,-2.03089659782798
2020-10-20,-2.26438567167303,-2.27445164104823,-2.22476364155013,-2.09935072097929,-2.12367737553577,-2.3761031399507,-2.25343581492713,-2.03116364178653
2020-10-21,-2.26342419440356,-2.27638656209048,-2.24788444190211,-2.11344137966099,-2.13831107603218,-2.40025524342467,-2.27588854505365,-2.09498175932061
2020-10-22,-2.24651248402284,-2.25784375040982,-2.25885137506795,-2.09750879789648,-2.18624000181055,-2.41639465072447,-2.29129756041474,-2.0940424215291
2020-10-23,-2.23957588163846,-2.23543110645256,-2.25030109994448,-2.08413621466326,-2.19138289711162,-2.41152665965646,-2.30288356211983,-2.08110153140903
2020-10-26,-2.25058854979633,-2.23729667101317,-2.25239173164634,-2.093469249144,-2.15829853783969,-2.41350930188169,-2.3090839488694,-2.11099859391788
2020-10-27,-2.21048958798335,-2.18979011423771,-2.2253325785495,-2.00564125787248,-2.15366022971375,-2.38523953524055,-2.29063778670202,-2.09602913175751
2020-10-28,-2.23518159691349,-2.21274988416072,-2.25695775513485,-2.03511788600799,-2.16879457535205,-2.42555703973227,-2.30264929250593,-2.09726512017025
2020-10-29,-2.20260209350677,-2.15811330643428,-2.22477456702927,-1.99858764160538,-2.06645806183887,-2.34504002647462,-2.23509112132929,-2.04204995805439
2020-10-30,-2.18887267147827,-2.13118345644428,-2.20957761713276,-1.98360918359785,-2.04365068052055,-2.31711337793713,-2.22058544077917,-2.01970148720384
2020-11-03,-2.17319368161667,-2.10992156893459,-2.19644697444706,-1.98475971969218,-2.02657753018379,-2.30113207222766,-2.22121793434891,-1.98420084222527
2020-11-04,-2.08263852935827,-2.12372861045657,-2.24631255423539,-1.99499468771756,-2.03496698944853,-2.31576975050811,-2.23695307761771,-1.94677256570295
2020-11-05,-2.0796710070712,-2.11681429668671,-2.25874609016479,-1.98111842508963,-2.02105376858628,-2.32096436204645,-2.24993406545919,-1.92052718550949
2020-11-06,-2.08134967195051,-2.12466525949014,-2.27069955062874,-1.97332641487666,-2.00632097319539,-2.32419008502302,-2.2552546568764,-1.90403554418027
2020-11-09,-2.01104363625076,-1.9958798283175,-2.15369760777055,-1.94179522209077,-1.95981091725195,-2.27771992450461,-2.21946252386195,-1.88142982756454
2020-11-10,-2.02722941037126,-1.99043252147559,-2.15204336191765,-1.94379067306417,-1.95305790225039,-2.28351559526981,-2.20450832264076,-1.90898955894423
