"data","ITUB4","BBDC4","BBAS3","SANB11","BPAC11","BRSR6","ABCB4"
2018-05-10,42.9405526674316,23.1100653119869,-14.1001192011443,3.93757269093777,-3.10925889294303,-6.37456270438791,-46.404249871881
2018-05-11,44.2928295450281,22.2970225054381,-15.0171283226194,2.90175519407303,-2.4803351038451,-6.04595267410991,-45.9481911439647
2018-05-14,46.1741545911942,20.2886457504901,-14.6943378814472,0.99515093685217,-2.33974076361772,-7.17256966788973,-43.2513029655818
2018-05-15,47.8217379126476,20.0781963964803,-15.7189608941933,-2.36878416960354,-0.970179450559289,-7.11160147103536,-41.7304083237364
2018-05-16,43.1042838126995,21.5066287238565,-9.66700416150314,-5.98264370329797,-1.03688273523361,-5.39030542616943,-42.5340765103518
2018-05-17,45.6668977722787,20.9700915247567,-14.5535964965681,-3.0326365605336,-0.708707641044747,-5.86411484518646,-42.4779337537024
2018-05-18,51.0413339084767,19.9787973798898,-21.6671559064057,-0.573418811910557,0.286548702652436,-6.47952650083278,-42.5865787718699
2018-05-21,53.4583642294278,20.4533505655215,-18.7666839078932,-6.52262871746051,-2.01751887949347,-5.59882662877889,-41.0060566613233
2018-05-22,55.3893186967359,19.394420592806,-19.6876354281,-5.00005335783038,-3.17787395659173,-5.70565892271453,-41.2125176243053
2018-05-23,54.0697801747451,19.4743162400917,-19.3229523906956,-5.25405332321223,-1.94050642492887,-6.00476714668065,-41.0218171293194
2018-05-24,55.7880244670316,20.1126372830326,-21.136037178169,-6.00158994084912,-2.4075750770618,-6.60197731736207,-39.7534822366222
2018-05-25,56.9334114015422,19.178369875816,-22.3582768652883,-2.59577993904916,-2.0818152787005,-7.432253841275,-41.6436553530452
2018-05-28,58.2805452858851,18.4940310647393,-19.9803939920525,-5.6013486416463,-3.207391867204,-7.30932512112556,-40.676116728596
2018-05-29,58.5178250073709,16.6811190741005,-19.3625340538637,-4.72694586686733,-3.68486852871129,-7.45644704644161,-39.9681485855875
2018-05-30,57.0449850162348,19.0728700369446,-20.4939291907231,-4.2281457357583,-3.75205613630121,-8.31940075275481,-39.3243232376419
2018-06-01,57.4406889875964,14.7585323627019,-13.3588469719026,-6.12108012146289,-5.6350048738328,-7.91348671823927,-39.1708026648608
2018-06-04,58.0822736048136,13.7719752917367,-19.1836185755425,-5.24589305339175,-3.21665527410835,-6.53079897386407,-37.6772830196436
2018-06-05,58.2847005736706,13.5809910193218,-13.6063627732348,-6.39549633808414,-5.90610736311459,-6.44836529449782,-39.509359824061
2018-06-06,59.2020829640718,11.4919431650492,-11.5057959940811,-5.69048301151817,-5.4997302952447,-8.75429208747034,-39.2437247408066
