"data","TCI"
2018-05-10,44.217336946581
2018-05-11,44.1065699657451
2018-05-14,44.723478192875
2018-05-15,45.5161808787972
2018-05-16,45.3462318160373
2018-05-17,45.4888340400071
2018-05-18,45.8286756623039
2018-05-21,46.5748935356248
2018-05-22,46.8653320290873
2018-05-23,46.7859338494357
2018-05-24,46.8877268684168
2018-05-25,46.7123959193126
2018-05-28,47.290157869075
2018-05-29,47.4309589627646
2018-05-30,47.6778633744155
2018-06-01,47.8378509778039
2018-06-04,47.1174353687606
2018-06-05,47.8164987107011
2018-06-06,48.0838177033425
2018-06-07,53.1091237998858
2018-06-08,52.1203740235106
2018-06-11,54.938084325173
2018-06-12,55.0223643023354
2018-06-13,54.7250651651307
2018-06-14,54.3651142933004
2018-06-15,55.0466943092976
2018-06-18,55.0498964199115
2018-06-19,55.4199174724281
2018-06-20,55.6324510195328
2018-06-21,55.4925552649259
2018-06-22,56.1467742184735
2018-06-25,56.4209890013233
2018-06-26,56.7428483561152
2018-06-27,56.836406066052
2018-06-28,56.6767353577398
2018-06-29,56.7599058839711
2018-07-02,56.9362920111222
2018-07-03,56.95378048925
2018-07-04,57.0029462658885
2018-07-05,57.0747146087992
2018-07-06,58.8827491046375
2018-07-10,58.5457574751995
2018-07-11,58.9142967453262
2018-07-12,58.8922066545395
2018-07-13,59.0854008395323
2018-07-16,60.4321924915095
2018-07-17,60.4998233702087
2018-07-18,60.5181339692147
2018-07-19,60.9469496651018
2018-07-20,60.734971193262
2018-07-23,60.5800858900923
2018-07-24,60.3080930734078
2018-07-25,60.4459623163703
2018-07-26,60.2308242381858
2018-07-27,60.3513804729094
2018-07-30,60.3841373598295
2018-07-31,59.6773118172444
2018-08-01,59.5566222418282
2018-08-02,60.369242859317
2018-08-03,60.7834175784728
2018-08-06,60.9881364540771
2018-08-07,61.0418422906503
2018-08-08,62.486967910065
2018-08-09,63.2229415273274
2018-08-10,63.7304605383144
2018-08-13,64.6013535843342
2018-08-14,63.8983904758057
2018-08-15,64.2872834207727
2018-08-16,64.3643073046661
2018-08-17,64.5292158387
