"data","ITUB4","BBDC4","BBAS3","SANB11","BPAC11","BRSR6","ABCB4"
2022-06-30,26.624241554883,7.08080955956847,-4.84581275449798,-0.28497804591521,-1.04256436522663,-17.4882339365522,-10.0434620122595
2022-07-01,26.0006058829703,7.05173994213136,-5.20929226194332,-1.13443018264421,0.0228478861570736,-17.1269592664945,-9.60451200017668
2022-07-04,21.8180245966542,8.53902328045483,-5.31376659607928,0.639605766331023,-2.022871833157,-14.9739886540411,-8.68602656016263
2022-07-05,24.7681659704071,13.4626626622966,-7.74344729095368,-0.09638925252127,-0.821314406990936,-19.5626213392888,-10.0070563429489
2022-07-06,24.7861793571237,13.8940139276619,-7.55473969375981,-0.152196171372943,-1.34175379781725,-20.1573214726492,-9.47418214918642
2022-07-07,25.1009914339008,13.7835321460593,-7.95234024192381,-0.257084344899113,-0.267460908727983,-19.6718388310697,-10.7357992533395
2022-07-08,24.9369572247488,13.4358069401723,-8.147525157296,-0.502603955268121,-0.437864998738071,-19.4063107777265,-9.87845927589233
2022-07-11,25.1904068834125,13.6750422069341,-8.83769697118993,-0.0113085065012584,-1.63015324322363,-20.041865561985,-8.34442480744674
2022-07-12,24.9623613480456,12.886453106001,-8.8249552988437,-0.964446702589981,-0.293827884446337,-19.4749332419888,-8.29065132617782
2022-07-13,24.3661004215148,10.74170808828,-9.55412817617329,-1.2966199747738,1.43569115709553,-17.2064624169713,-8.48628909897202
2022-07-14,25.2692309015008,13.3368956319989,-9.49987995172574,-0.311682448192158,-0.601360982364113,-17.7537784897527,-10.439424661465
2022-07-15,26.5311205019619,14.6264942344174,-9.64741822127121,-0.583509720520588,-1.0236539011449,-18.1136362901002,-11.7893966033424
2022-07-18,25.4779346042132,13.8938460736081,-10.0184928362919,0.330302737031076,-0.779997288278487,-17.7763856738477,-11.1272076164343
2022-07-19,24.7947501929743,14.147647243432,-9.29879501571926,1.92681698713034,-2.12216583579226,-17.8750519926838,-11.5732015793412
2022-07-20,25.7306400155063,12.6532448307138,-8.94643088845828,1.67104285794719,-1.52909614951369,-18.4809070062862,-11.0984936599091
2022-07-21,24.3964650318751,12.7851721570828,-8.75904407623267,2.03613226381772,-1.28546885374405,-18.3478578771871,-10.8253986456118
2022-07-22,27.8381752674579,14.5651085634041,-7.83902605037522,0.347423214156052,-3.80762661689328,-17.383424286416,-13.7206300913336
2022-07-25,22.2134606541939,13.0425029810678,-7.27857198466972,1.87959521079055,-0.26596046652417,-19.2404260787755,-10.3506003160828
2022-07-26,25.3239892786311,14.1138724777948,-8.81823228377601,-1.11069372620388,-1.10112728922346,-16.8057220606969,-11.6020863965256
2022-07-27,23.2955988265296,13.6588438767963,-7.64172954672057,0.509750265541065,-1.18540627945459,-16.9822594254876,-11.6547977172041
2022-07-28,24.0388222404441,13.8712904760987,-8.52928753449095,0.411584253956946,-1.48277840820889,-17.2764170404033,-11.0332139873966
2022-07-29,24.8098361422426,12.9070854023288,-8.1213410846206,-0.172982866217737,-1.14110257918941,-17.282569727674,-10.9989252868697
2022-08-01,23.7007305212092,12.5103330213963,-8.10324307769069,-1.94555344864585,0.572406021607968,-16.0982212959302,-10.6364517419466
2022-08-02,23.6975564805351,12.6194460837749,-8.24391175790118,-1.70023581228377,0.406825650964635,-15.9709332137675,-10.8087474313221
2022-08-03,23.3795473575148,12.3500066300653,-8.19929197567963,-1.82822156399688,0.30698303800142,-15.257627103442,-10.751396382463
2022-08-04,22.2856703403572,11.9882585466282,-9.27868032154533,-1.99306431704787,-0.267945562347045,-14.8539320467934,-7.88030663925168
2022-08-05,20.6866733729469,10.7302915348461,-10.7684890433293,-1.87370026647702,-1.04484345264906,-12.3399209284802,-5.39001121685736
2022-08-08,22.7498597131153,12.5448732321172,-12.4575689692043,-1.90959016856309,-1.7756257687065,-13.2665636292577,-5.88538440950096
2022-08-09,24.5777455355727,12.6586936915709,-13.4293336072059,-2.80572920276123,-0.324109657111265,-14.3163507450809,-6.36091601498442
2022-08-10,22.8995847420883,13.6653166234068,-13.4302677496964,-2.6542151800818,-1.43757482412413,-13.1355273833898,-5.9073162282029
2022-08-11,21.2486013844761,17.5860478144412,-15.9089012382264,-1.76325420668332,-2.37786318886066,-11.432178196002,-7.35245236914494
