"data","TCI"
2017-10-03,47.6103154082847
2017-10-04,47.4460872917224
2017-10-05,47.4944775162121
2017-10-06,47.1740985544992
2017-10-09,46.7446093675988
2017-10-10,47.2380086008183
2017-10-11,47.0314333664761
2017-10-13,46.7615206426031
2017-10-16,46.4015839932057
2017-10-17,46.1899874639544
2017-10-18,46.1852624313476
2017-10-19,46.190319019424
2017-10-20,46.8740101062947
2017-10-23,46.4572780811213
2017-10-24,46.3212538387526
2017-10-25,46.3013392971177
2017-10-26,45.875728361627
2017-10-27,45.5805557948678
2017-10-30,45.4038662599328
2017-10-31,45.6016640919295
2017-11-01,43.7364948117527
2017-11-03,43.5454653110698
2017-11-06,42.5709297760036
2017-11-07,42.578598129266
2017-11-08,41.9495505450552
2017-11-09,41.4426123017194
2017-11-10,41.106404087127
2017-11-13,40.9313977502085
2017-11-14,40.3544886907022
2017-11-16,40.2682709133013
2017-11-17,40.6647800679736
2017-11-21,40.3372469629062
2017-11-22,40.2278407583508
2017-11-23,40.0100026172722
2017-11-24,39.9892382223132
2017-11-27,39.9910394226134
2017-11-28,40.0927179042359
2017-11-29,39.7042584896294
2017-11-30,37.6962509804392
2017-12-01,37.8184272444606
2017-12-04,37.9688517118129
2017-12-05,38.8873399668846
2017-12-06,38.8370812597322
2017-12-07,39.2867058294945
2017-12-08,39.1942006165847
2017-12-11,39.33619326749
2017-12-12,39.6779385012754
2017-12-13,39.2255305951141
2017-12-14,39.0645894857853
2017-12-15,38.7667795917656
2017-12-18,38.6803124088809
2017-12-19,38.6982341669406
2017-12-20,38.9983722395471
2017-12-21,39.1819011961506
2017-12-22,39.188002483446
2017-12-26,38.9770964082638
2017-12-27,39.2086749371362
2017-12-28,39.2961190319334
2018-01-02,38.9447730255646
2018-01-03,39.1531007235446
2018-01-04,39.1690726895014
2018-01-05,39.0657827030561
2018-01-08,39.0374118721081
2018-01-09,39.329362936951
2018-01-10,39.0452396551674
2018-01-11,38.9105585103832
2018-01-12,38.6668077426158
2018-01-15,41.9350349504945
2018-01-16,41.8079845390947
2018-01-17,42.2745204196232
2018-01-18,42.072611743966
2018-01-19,41.8782400056646
2018-01-22,41.6051881269722
2018-01-23,41.7929186862315
2018-01-24,41.6139805811346
2018-01-26,40.3133899455846
2018-01-29,40.1747644767333
2018-01-30,39.601799028116
2018-01-31,41.8551606665826
2018-02-01,41.7602744169586
2018-02-02,41.7262763086874
2018-02-05,41.9818815579822
2018-02-06,42.4114280460173
2018-02-07,42.0132811824186
2018-02-08,42.017691618584
2018-02-09,42.0543735016252
2018-02-14,41.7853922795871
2018-02-15,41.7894926877528
2018-02-16,41.8081759549048
2018-02-19,41.3989592770882
2018-02-20,40.7454352006898
2018-02-21,40.3063546796019
2018-02-22,39.4287319662174
2018-02-23,39.1338307571769
2018-02-26,39.2759000617879
2018-02-27,39.0311228411962
2018-02-28,38.7667861443408
2018-03-01,38.6751120222442
2018-03-02,39.3286673575808
2018-03-05,39.4830697985041
2018-03-06,39.4648183224844
2018-03-07,39.3455677346195
2018-03-08,39.3772042852378
2018-03-09,39.9501106489525
2018-03-12,40.1356540950627
2018-03-13,40.0080907679073
2018-03-14,38.9355323021541
2018-03-15,39.276299472648
2018-03-16,39.0353938683146
2018-03-19,38.9717149887187
2018-03-20,39.1229880357183
2018-03-21,38.0447735923797
2018-03-22,38.0791522044577
2018-03-23,38.1053725467577
2018-03-26,37.6871130386756
2018-03-27,37.5865773254088
2018-03-28,37.637813501455
2018-03-29,37.6043455230662
2018-04-02,37.4845882770473
2018-04-03,37.1918890405533
2018-04-04,36.9484801910497
2018-04-05,37.3983774372657
2018-04-06,37.3297668732349
2018-04-09,35.9853841547231
2018-04-10,35.9180266832138
2018-04-11,35.8892071630644
2018-04-12,35.8379572010258
2018-04-13,35.7672265550806
2018-04-16,35.8891837600812
2018-04-17,35.9157933863203
2018-04-18,35.8056386107273
2018-04-19,35.7991195681378
2018-04-20,35.7347064573746
2018-04-23,35.7337618367097
2018-04-24,35.5749925477339
2018-04-25,35.3933963065483
2018-04-26,35.4473031608357
2018-04-27,35.2313673531139
2018-04-30,35.1750370392463
2018-05-02,34.999109164337
2018-05-03,34.8240653415069
2018-05-04,34.3926758579532
2018-05-07,34.2195193353835
2018-05-08,34.3433856111204
2018-05-09,34.2985929886673
2018-05-10,34.2918397771508
2018-05-11,34.219597634051
2018-05-14,35.70422857818
2018-05-15,35.9406203793677
2018-05-16,36.6533459205107
2018-05-17,36.3097608264921
2018-05-18,40.345636978946
2018-05-21,40.2648990965607
2018-05-22,40.2672824765385
2018-05-23,39.9371106720411
2018-05-24,40.3378568163788
2018-05-25,40.2205764173791
2018-05-28,39.1243323930072
2018-05-29,39.3609469649706
2018-05-30,38.913563986572
2018-06-01,40.5080937590306
2018-06-04,40.5401912372708
2018-06-05,41.2101611166928
2018-06-06,41.4249507105917
2018-06-07,45.5068205085163
2018-06-08,45.4596564343724
2018-06-11,45.4009841148884
2018-06-12,45.210114058079
2018-06-13,44.9703326365443
2018-06-14,44.7466664808089
2018-06-15,44.8391281981851
2018-06-18,44.6177357343564
2018-06-19,46.0002460718924
2018-06-20,46.4523752908391
2018-06-21,46.2196477499314
2018-06-22,46.3985594024586
2018-06-25,46.5227490330513
2018-06-26,46.4317079406916
2018-06-27,46.1362172200585
2018-06-28,45.9179080991052
2018-06-29,46.0936670784788
2018-07-02,45.9059420867818
2018-07-03,45.8445053720428
2018-07-04,45.7663384639898
2018-07-05,45.9688356647295
2018-07-06,45.7738948464012
2018-07-10,45.2314530383863
2018-07-11,45.1292263635968
2018-07-12,44.9446850059059
2018-07-13,44.8103721911368
2018-07-16,44.6554515280517
2018-07-17,44.9490033271558
2018-07-18,44.7780401470174
2018-07-19,45.1510831147229
2018-07-20,46.5488894994016
2018-07-23,46.6448729139944
2018-07-24,46.5558550400111
2018-07-25,46.0262823061233
2018-07-26,45.8915045210673
2018-07-27,45.9205732508632
2018-07-30,46.1586359127269
2018-07-31,46.2997747087395
2018-08-01,45.9782286641969
2018-08-02,45.8182532408185
2018-08-03,45.633556780642
2018-08-06,45.6445130261804
2018-08-07,46.3901445237395
2018-08-08,46.5580351383977
2018-08-09,46.6143108505016
2018-08-10,46.3579483363695
2018-08-13,46.1889350063571
2018-08-14,46.4363902559667
2018-08-15,46.3790683793407
2018-08-16,46.227163114918
2018-08-17,46.0577333837771
2018-08-20,45.7883771957529
2018-08-21,46.1015711765915
2018-08-22,46.0182103429339
2018-08-23,45.8096116818399
2018-08-24,45.7726286268321
2018-08-27,45.8440564837462
2018-08-28,45.8163414606364
2018-08-29,45.4390961113295
2018-08-30,45.0383862115554
2018-08-31,45.1660853486305
2018-09-03,44.9838392660867
2018-09-04,44.901933215983
2018-09-05,44.6254344720643
2018-09-06,44.8575477753748
2018-09-10,44.6569925820524
2018-09-11,44.2318705832966
2018-09-12,43.9992511327212
2018-09-13,43.8855045491556
2018-09-14,43.7124207009997
2018-09-17,43.4385596458356
2018-09-18,43.4559758921508
2018-09-19,44.0176468013328
2018-09-20,43.9796800982896
2018-09-21,43.9368911254814
2018-09-24,44.1032428951841
2018-09-25,44.2767019042104
2018-09-26,44.2702977837498
2018-09-27,45.9497811753953
2018-09-28,46.1341079688554
2018-10-01,45.8394175686791
2018-10-02,45.9751624974284
2018-10-03,49.5361298880191
2018-10-04,49.0381746368937
2018-10-05,48.4602689582803
2018-10-08,52.687232906625
2018-10-09,52.8118136636443
2018-10-10,52.724125407171
2018-10-11,52.6618545639054
2018-10-15,52.5733679844022
2018-10-16,52.3881818640341
2018-10-17,52.3599303644384
2018-10-18,52.2934385203303
2018-10-19,52.2897490246298
2018-10-22,52.1815695755833
2018-10-23,51.9862189957084
2018-10-24,51.8966586301755
2018-10-25,51.4766900868856
2018-10-26,51.2122529582189
2018-10-29,53.380512197658
2018-10-30,53.1721721287403
2018-10-31,53.2884163567812
2018-11-01,53.056539817319
2018-11-05,52.8232844985102
2018-11-06,52.921338416802
2018-11-07,52.9816929837327
2018-11-08,52.8922601146787
2018-11-09,52.8018161978461
2018-11-12,52.8196928842959
2018-11-13,52.7193763351224
2018-11-14,52.7221170011985
2018-11-16,52.5866947888539
2018-11-19,52.4209963167513
2018-11-21,52.4071828374797
2018-11-22,52.0070406927643
2018-11-23,51.9008447741722
2018-11-26,53.4915751851012
2018-11-27,53.3157969039069
2018-11-28,53.1697721421508
2018-11-29,53.1678141323261
2018-11-30,52.8673165229983
2018-12-03,53.0442286555243
2018-12-04,53.0446869376315
2018-12-05,53.3892361491855
2018-12-06,53.5916712493391
2018-12-07,53.2045761147849
2018-12-10,53.0868777886877
2018-12-11,53.2797123831633
2018-12-12,53.278458888025
2018-12-13,53.1833538019954
2018-12-14,52.9319003921161
2018-12-17,52.5559541541654
2018-12-18,52.427433109147
2018-12-19,52.669805942977
2018-12-20,52.2182103097814
2018-12-21,52.0700043509387
2018-12-26,52.0349920180288
2018-12-27,51.7444535071689
2018-12-28,51.7020732771644
2019-01-02,51.7679710652754
2019-01-03,51.6057712356612
2019-01-04,51.3969711329628
2019-01-07,51.1881739265392
2019-01-08,51.621165823668
2019-01-09,51.7325607238768
2019-01-10,51.6123132360605
2019-01-11,51.5039259377249
2019-01-14,51.2975564211785
2019-01-15,51.0772814066007
2019-01-16,50.4691658038373
2019-01-17,50.4092611050628
2019-01-18,50.0601289019862
2019-01-21,49.4242729588763
2019-01-22,49.2152557888338
2019-01-23,48.5513509449095
2019-01-24,48.3515668294759
2019-01-28,48.3568629882054
2019-01-29,48.2313461095609
2019-01-30,47.9843802935258
2019-01-31,47.0286165097189
2019-02-01,47.0439475736223
2019-02-04,47.1387703786409
2019-02-05,46.4606369999795
2019-02-06,46.1109119272563
2019-02-07,46.8244586800293
2019-02-08,46.8203790615896
2019-02-11,46.8067506013548
2019-02-12,46.8670840163453
2019-02-13,46.4408961708379
2019-02-14,46.3344632032931
2019-02-15,46.4114576930145
2019-02-18,46.1713932299771
2019-02-19,46.1132029751585
2019-02-20,45.9998228909709
2019-02-21,45.9419987903859
2019-02-22,45.8712015817847
2019-02-25,45.7239727817092
2019-02-26,45.9284341359563
2019-02-27,45.3153739191443
2019-02-28,45.0588080584004
2019-03-01,44.9297478488283
2019-03-06,44.9465899698269
2019-03-07,45.1374988366459
2019-03-08,45.4082510073151
2019-03-11,44.7154937571799
2019-03-12,44.2623547588764
2019-03-13,44.2810531873051
2019-03-14,44.5663454075931
2019-03-15,44.3959271325849
2019-03-18,44.7155618687775
2019-03-19,45.7096963809234
2019-03-20,45.5707235740722
2019-03-21,47.1572979545449
2019-03-22,46.8748313421761
2019-03-25,46.6774869169527
2019-03-26,46.5409113324499
2019-03-27,46.5207700762133
2019-03-28,47.1467302077182
2019-03-29,47.1316718576497
2019-04-01,47.0032430871652
2019-04-02,46.7756649455427
2019-04-03,47.2813087784525
2019-04-04,47.7242122044731
2019-04-05,47.6888906434802
2019-04-08,48.1998126894284
2019-04-09,48.0936471354599
2019-04-10,47.8661851401159
2019-04-11,47.6547087298561
2019-04-12,48.9160695332241
2019-04-15,48.8831895830024
2019-04-16,48.7549182833186
2019-04-17,48.6025871881082
2019-04-18,48.2852569836594
2019-04-22,48.1102440965698
2019-04-23,48.1862488415543
2019-04-24,47.0364549191051
2019-04-25,47.0904939232019
2019-04-26,46.9097760360222
2019-04-29,46.6870083917431
2019-04-30,46.4850952704777
2019-05-02,46.5994222585042
2019-05-03,47.2050718656146
2019-05-06,47.0494002741126
2019-05-07,47.7703441051042
2019-05-08,47.7068440667631
2019-05-09,47.651158999339
2019-05-10,47.6106373884495
2019-05-13,47.4151558181946
2019-05-14,47.1048847875031
2019-05-15,46.9218815088542
2019-05-16,46.8782162364887
2019-05-17,47.2340353735763
2019-05-20,46.9841292732322
2019-05-21,46.5059371272492
2019-05-22,46.1520011594685
2019-05-23,46.1255782785736
2019-05-24,46.2800712971233
2019-05-27,46.2014640979763
2019-05-28,46.0219135169322
2019-05-29,45.8407294367118
2019-05-30,46.4204408753218
2019-05-31,46.5041782656321
2019-06-03,46.4209994415601
2019-06-04,46.5170670519995
2019-06-05,46.2636647295568
2019-06-06,46.3982266262569
